NTD ID,Mode,Year,Agency,Reporter Type,3 Mode,UPT,VRM
00001,DR,2016,King County,Full,Bus,981441.0,9271125.0
00001,DR,2017,King County,Full,Bus,958016.0,9213548.0
00001,DR,2018,King County,Full,Bus,1027059.0,10011707.0
00001,DR,2019,King County,Full,Bus,1065706.0,10564017.0
00001,DR,2020,King County,Full,Bus,541851.0,4818436.0
00001,DR,2021,King County,Full,Bus,557048.0,4957756.0
00001,DR,2022,King County,Full,Bus,663009.0,6430224.0
00001,FB,2016,King County,Full,Ferry,601942.0,51704.0
00001,FB,2017,King County,Full,Ferry,599954.0,48762.0
00001,FB,2018,King County,Full,Ferry,664365.0,49706.0
00001,FB,2019,King County,Full,Ferry,701608.0,52362.0
00001,FB,2020,King County,Full,Ferry,146930.0,35948.0
00001,FB,2021,King County,Full,Ferry,286843.0,49606.0
00001,FB,2022,King County,Full,Ferry,400407.0,51236.0
00001,MB,2016,King County,Full,Bus,101903014.0,33591422.0
00001,MB,2017,King County,Full,Bus,102013147.0,33818331.0
00001,MB,2018,King County,Full,Bus,104261625.0,34864942.0
00001,MB,2019,King County,Full,Bus,104362252.0,36466174.0
00001,MB,2020,King County,Full,Bus,49257745.0,31650266.0
00001,MB,2021,King County,Full,Bus,42536203.0,31853373.0
00001,MB,2022,King County,Full,Bus,53983641.0,30816322.0
00001,SR,2016,King County,Full,Rail,1358297.0,191472.0
00001,SR,2017,King County,Full,Rail,1417507.0,193810.0
00001,SR,2018,King County,Full,Rail,1685668.0,207850.0
00001,SR,2019,King County,Full,Rail,1863409.0,205470.0
00001,SR,2020,King County,Full,Rail,749443.0,147792.0
00001,SR,2021,King County,Full,Rail,829953.0,187454.0
00001,SR,2022,King County,Full,Rail,1117605.0,180369.0
00001,TB,2016,King County,Full,Bus,18999529.0,3063846.0
00001,TB,2017,King County,Full,Bus,19339147.0,3130521.0
00001,TB,2018,King County,Full,Bus,17950742.0,3086246.0
00001,TB,2019,King County,Full,Bus,17373451.0,2607942.0
00001,TB,2020,King County,Full,Bus,8385163.0,2375110.0
00001,TB,2021,King County,Full,Bus,7976186.0,2685561.0
00001,TB,2022,King County,Full,Bus,9575043.0,2635705.0
00001,VP,2016,King County,Full,Bus,3540538.0,14879324.0
00001,VP,2017,King County,Full,Bus,3626422.0,15199378.0
00001,VP,2018,King County,Full,Bus,3464738.0,15043713.0
00001,VP,2019,King County,Full,Bus,3300186.0,14648137.0
00001,VP,2020,King County,Full,Bus,1084802.0,5295537.0
00001,VP,2021,King County,Full,Bus,512160.0,3264549.0
00001,VP,2022,King County,Full,Bus,702709.0,4413910.0
00002,DR,2016,Spokane Transit Authority,Full,Bus,467286.0,2515454.0
00002,DR,2017,Spokane Transit Authority,Full,Bus,476765.0,2538482.0
00002,DR,2018,Spokane Transit Authority,Full,Bus,475326.0,2478788.0
00002,DR,2019,Spokane Transit Authority,Full,Bus,441097.0,2393647.0
00002,DR,2020,Spokane Transit Authority,Full,Bus,205815.0,1541063.0
00002,DR,2021,Spokane Transit Authority,Full,Bus,252201.0,1835735.0
00002,DR,2022,Spokane Transit Authority,Full,Bus,310316.0,2018751.0
00002,MB,2016,Spokane Transit Authority,Full,Bus,10261816.0,5477713.0
00002,MB,2017,Spokane Transit Authority,Full,Bus,10264971.0,5590733.0
00002,MB,2018,Spokane Transit Authority,Full,Bus,10069599.0,5850424.0
00002,MB,2019,Spokane Transit Authority,Full,Bus,9971798.0,6118526.0
00002,MB,2020,Spokane Transit Authority,Full,Bus,5817776.0,6170085.0
00002,MB,2021,Spokane Transit Authority,Full,Bus,5238135.0,6210759.0
00002,MB,2022,Spokane Transit Authority,Full,Bus,6595319.0,6485325.0
00002,VP,2016,Spokane Transit Authority,Full,Bus,193006.0,1058496.0
00002,VP,2017,Spokane Transit Authority,Full,Bus,178457.0,975974.0
00002,VP,2018,Spokane Transit Authority,Full,Bus,157433.0,948679.0
00002,VP,2019,Spokane Transit Authority,Full,Bus,155262.0,929850.0
00002,VP,2020,Spokane Transit Authority,Full,Bus,90770.0,674189.0
00002,VP,2021,Spokane Transit Authority,Full,Bus,70298.0,636288.0
00002,VP,2022,Spokane Transit Authority,Full,Bus,90576.0,905990.0
00003,DR,2016,Pierce County Transportation Benefit Area Authority,Full,Bus,347991.0,2264711.0
00003,DR,2017,Pierce County Transportation Benefit Area Authority,Full,Bus,324753.0,2139954.0
00003,DR,2018,Pierce County Transportation Benefit Area Authority,Full,Bus,300043.0,2041875.0
00003,DR,2019,Pierce County Transportation Benefit Area Authority,Full,Bus,291142.0,2013555.0
00003,DR,2020,Pierce County Transportation Benefit Area Authority,Full,Bus,150289.0,1184490.0
00003,DR,2021,Pierce County Transportation Benefit Area Authority,Full,Bus,163024.0,1367836.0
00003,DR,2022,Pierce County Transportation Benefit Area Authority,Full,Bus,215109.0,1717678.0
00003,MB,2016,Pierce County Transportation Benefit Area Authority,Full,Bus,8588447.0,4534746.0
00003,MB,2017,Pierce County Transportation Benefit Area Authority,Full,Bus,8543157.0,4903678.0
00003,MB,2018,Pierce County Transportation Benefit Area Authority,Full,Bus,8654242.0,5002372.0
00003,MB,2019,Pierce County Transportation Benefit Area Authority,Full,Bus,8376891.0,5019818.0
00003,MB,2020,Pierce County Transportation Benefit Area Authority,Full,Bus,4755960.0,4271293.0
00003,MB,2021,Pierce County Transportation Benefit Area Authority,Full,Bus,4363241.0,4558354.0
00003,MB,2022,Pierce County Transportation Benefit Area Authority,Full,Bus,4950296.0,4227441.0
00003,VP,2016,Pierce County Transportation Benefit Area Authority,Full,Bus,828348.0,4707552.0
00003,VP,2017,Pierce County Transportation Benefit Area Authority,Full,Bus,810383.0,4771217.0
00003,VP,2018,Pierce County Transportation Benefit Area Authority,Full,Bus,783571.0,4729543.0
00003,VP,2019,Pierce County Transportation Benefit Area Authority,Full,Bus,740207.0,4529043.0
00003,VP,2020,Pierce County Transportation Benefit Area Authority,Full,Bus,397472.0,3015970.0
00003,VP,2021,Pierce County Transportation Benefit Area Authority,Full,Bus,323089.0,2583536.0
00003,VP,2022,Pierce County Transportation Benefit Area Authority,Full,Bus,382751.0,3028154.0
00005,DR,2016,City of Everett,Full,Bus,118357.0,563880.0
00005,DR,2017,City of Everett,Full,Bus,122427.0,561171.0
00005,DR,2018,City of Everett,Full,Bus,129011.0,571223.0
00005,DR,2019,City of Everett,Full,Bus,125102.0,561821.0
00005,DR,2020,City of Everett,Full,Bus,53400.0,297836.0
00005,DR,2021,City of Everett,Full,Bus,51780.0,296098.0
00005,DR,2022,City of Everett,Full,Bus,64329.0,330335.0
00005,MB,2016,City of Everett,Full,Bus,1948785.0,1239254.0
00005,MB,2017,City of Everett,Full,Bus,1902840.0,1265710.0
00005,MB,2018,City of Everett,Full,Bus,1800312.0,1270213.0
00005,MB,2019,City of Everett,Full,Bus,1606899.0,1195418.0
00005,MB,2020,City of Everett,Full,Bus,806601.0,890830.0
00005,MB,2021,City of Everett,Full,Bus,761882.0,991608.0
00005,MB,2022,City of Everett,Full,Bus,1007952.0,1115803.0
00006,CB,2016,City of Yakima,Full,Bus,23845.0,140974.0
00006,CB,2017,City of Yakima,Full,Bus,24231.0,144112.0
00006,CB,2018,City of Yakima,Full,Bus,25322.0,155997.0
00006,CB,2019,City of Yakima,Full,Bus,26746.0,147959.0
00006,CB,2020,City of Yakima,Full,Bus,11581.0,142749.0
00006,CB,2021,City of Yakima,Full,Bus,9281.0,137661.0
00006,CB,2022,City of Yakima,Full,Bus,18375.0,146393.0
00006,DR,2016,City of Yakima,Full,Bus,78946.0,371550.0
00006,DR,2017,City of Yakima,Full,Bus,75549.0,345353.0
00006,DR,2018,City of Yakima,Full,Bus,69112.0,306143.0
00006,DR,2019,City of Yakima,Full,Bus,65844.0,296916.0
00006,DR,2020,City of Yakima,Full,Bus,36910.0,176401.0
00006,DR,2021,City of Yakima,Full,Bus,35974.0,213575.0
00006,DR,2022,City of Yakima,Full,Bus,40196.0,258268.0
00006,MB,2016,City of Yakima,Full,Bus,1033510.0,803670.0
00006,MB,2017,City of Yakima,Full,Bus,1031924.0,708581.0
00006,MB,2018,City of Yakima,Full,Bus,966034.0,709482.0
00006,MB,2019,City of Yakima,Full,Bus,922814.0,649163.0
00006,MB,2020,City of Yakima,Full,Bus,536746.0,703036.0
00006,MB,2021,City of Yakima,Full,Bus,472252.0,707931.0
00006,MB,2022,City of Yakima,Full,Bus,454913.0,710402.0
00006,VP,2016,City of Yakima,Full,Bus,49286.0,289049.0
00006,VP,2017,City of Yakima,Full,Bus,43216.0,280838.0
00006,VP,2018,City of Yakima,Full,Bus,43127.0,309516.0
00006,VP,2019,City of Yakima,Full,Bus,41514.0,260851.0
00006,VP,2020,City of Yakima,Full,Bus,6554.0,53360.0
00006,VP,2021,City of Yakima,Full,Bus,3355.0,31663.0
00006,VP,2022,City of Yakima,Full,Bus,,
00007,DR,2016,Lane Transit District,Full,Bus,486819.0,5066072.0
00007,DR,2017,Lane Transit District,Full,Bus,491444.0,4614680.0
00007,DR,2018,Lane Transit District,Full,Bus,514989.0,4124987.0
00007,DR,2019,Lane Transit District,Full,Bus,564507.0,4438604.0
00007,DR,2020,Lane Transit District,Full,Bus,307220.0,2527668.0
00007,DR,2021,Lane Transit District,Full,Bus,295683.0,2524144.0
00007,DR,2022,Lane Transit District,Full,Bus,314974.0,2608989.0
00007,MB,2016,Lane Transit District,Full,Bus,7483449.0,3067965.0
00007,MB,2017,Lane Transit District,Full,Bus,7217783.0,3173615.0
00007,MB,2018,Lane Transit District,Full,Bus,6473252.0,3040540.0
00007,MB,2019,Lane Transit District,Full,Bus,6012700.0,2929204.0
00007,MB,2020,Lane Transit District,Full,Bus,2910616.0,1816672.0
00007,MB,2021,Lane Transit District,Full,Bus,2408721.0,2072690.0
00007,MB,2022,Lane Transit District,Full,Bus,3149715.0,2200727.0
00007,RB,2016,Lane Transit District,Full,Bus,2706970.0,444873.0
00007,RB,2017,Lane Transit District,Full,Bus,2959823.0,547034.0
00007,RB,2018,Lane Transit District,Full,Bus,3792780.0,720612.0
00007,RB,2019,Lane Transit District,Full,Bus,3951850.0,683039.0
00007,RB,2020,Lane Transit District,Full,Bus,2262812.0,653053.0
00007,RB,2021,Lane Transit District,Full,Bus,1865995.0,716228.0
00007,RB,2022,Lane Transit District,Full,Bus,2359436.0,720429.0
00007,VP,2016,Lane Transit District,Full,Bus,40822.0,415717.0
00007,VP,2017,Lane Transit District,Full,Bus,39766.0,396270.0
00007,VP,2018,Lane Transit District,Full,Bus,40031.0,424162.0
00007,VP,2019,Lane Transit District,Full,Bus,42659.0,407633.0
00007,VP,2020,Lane Transit District,Full,Bus,10452.0,144264.0
00007,VP,2021,Lane Transit District,Full,Bus,3939.0,63187.0
00007,VP,2022,Lane Transit District,Full,Bus,8567.0,97300.0
00008,DR,2016,Tri-County Metropolitan Transportation District of Oregon,Full,Bus,1049488.0,7629420.0
00008,DR,2017,Tri-County Metropolitan Transportation District of Oregon,Full,Bus,1006442.0,7292626.0
00008,DR,2018,Tri-County Metropolitan Transportation District of Oregon,Full,Bus,996147.0,7011542.0
00008,DR,2019,Tri-County Metropolitan Transportation District of Oregon,Full,Bus,946596.0,6906953.0
00008,DR,2020,Tri-County Metropolitan Transportation District of Oregon,Full,Bus,377357.0,3283814.0
00008,DR,2021,Tri-County Metropolitan Transportation District of Oregon,Full,Bus,345236.0,3215902.0
00008,DR,2022,Tri-County Metropolitan Transportation District of Oregon,Full,Bus,490120.0,4243180.0
00008,LR,2016,Tri-County Metropolitan Transportation District of Oregon,Full,Rail,40294200.0,8941821.0
00008,LR,2017,Tri-County Metropolitan Transportation District of Oregon,Full,Rail,39174630.0,8884842.0
00008,LR,2018,Tri-County Metropolitan Transportation District of Oregon,Full,Rail,38953160.0,8987078.0
00008,LR,2019,Tri-County Metropolitan Transportation District of Oregon,Full,Rail,38388070.0,9052991.0
00008,LR,2020,Tri-County Metropolitan Transportation District of Oregon,Full,Rail,19168820.0,8516782.0
00008,LR,2021,Tri-County Metropolitan Transportation District of Oregon,Full,Rail,16051580.0,8169934.0
00008,LR,2022,Tri-County Metropolitan Transportation District of Oregon,Full,Rail,20544864.0,8107434.0
00008,MB,2016,Tri-County Metropolitan Transportation District of Oregon,Full,Bus,58292800.0,20801305.0
00008,MB,2017,Tri-County Metropolitan Transportation District of Oregon,Full,Bus,57412260.0,21108854.0
00008,MB,2018,Tri-County Metropolitan Transportation District of Oregon,Full,Bus,56727120.0,21705436.0
00008,MB,2019,Tri-County Metropolitan Transportation District of Oregon,Full,Bus,57374350.0,22483357.0
00008,MB,2020,Tri-County Metropolitan Transportation District of Oregon,Full,Bus,30216410.0,20944160.0
00008,MB,2021,Tri-County Metropolitan Transportation District of Oregon,Full,Bus,27908580.0,20801663.0
00008,MB,2022,Tri-County Metropolitan Transportation District of Oregon,Full,Bus,32603542.0,19450856.0
00008,YR,2016,Tri-County Metropolitan Transportation District of Oregon,Full,Rail,455170.0,162090.0
00008,YR,2017,Tri-County Metropolitan Transportation District of Oregon,Full,Rail,432888.0,161144.0
00008,YR,2018,Tri-County Metropolitan Transportation District of Oregon,Full,Rail,394708.0,160592.0
00008,YR,2019,Tri-County Metropolitan Transportation District of Oregon,Full,Rail,361612.0,162384.0
00008,YR,2020,Tri-County Metropolitan Transportation District of Oregon,Full,Rail,137369.0,116666.0
00008,YR,2021,Tri-County Metropolitan Transportation District of Oregon,Full,Rail,88021.0,109182.0
00008,YR,2022,Tri-County Metropolitan Transportation District of Oregon,Full,Rail,115248.0,101377.0
00011,DR,2016,Valley Regional Transit,Full,Bus,58041.0,343400.0
00011,DR,2017,Valley Regional Transit,Full,Bus,62471.0,373077.0
00011,DR,2018,Valley Regional Transit,Full,Bus,87610.0,506974.0
00011,DR,2019,Valley Regional Transit,Full,Bus,109747.0,616994.0
00011,DR,2020,Valley Regional Transit,Full,Bus,69143.0,413069.0
00011,DR,2021,Valley Regional Transit,Full,Bus,100574.0,605720.0
00011,DR,2022,Valley Regional Transit,Full,Bus,107673.0,630574.0
00011,MB,2016,Valley Regional Transit,Full,Bus,1362879.0,1481288.0
00011,MB,2017,Valley Regional Transit,Full,Bus,1322856.0,1550213.0
00011,MB,2018,Valley Regional Transit,Full,Bus,1285338.0,1582834.0
00011,MB,2019,Valley Regional Transit,Full,Bus,1256650.0,1533686.0
00011,MB,2020,Valley Regional Transit,Full,Bus,1067452.0,1439795.0
00011,MB,2021,Valley Regional Transit,Full,Bus,823614.0,1415819.0
00011,MB,2022,Valley Regional Transit,Full,Bus,948457.0,1376130.0
00012,DR,2016,Municipality of Anchorage,Full,Bus,174245.0,1072643.0
00012,DR,2017,Municipality of Anchorage,Full,Bus,172498.0,992628.0
00012,DR,2018,Municipality of Anchorage,Full,Bus,132917.0,812240.0
00012,DR,2019,Municipality of Anchorage,Full,Bus,131456.0,805845.0
00012,DR,2020,Municipality of Anchorage,Full,Bus,78142.0,524335.0
00012,DR,2021,Municipality of Anchorage,Full,Bus,89838.0,562256.0
00012,DR,2022,Municipality of Anchorage,Full,Bus,129261.0,719394.0
00012,MB,2016,Municipality of Anchorage,Full,Bus,3450261.0,1915823.0
00012,MB,2017,Municipality of Anchorage,Full,Bus,3241607.0,1942788.0
00012,MB,2018,Municipality of Anchorage,Full,Bus,3227500.0,2195808.0
00012,MB,2019,Municipality of Anchorage,Full,Bus,3410108.0,2166666.0
00012,MB,2020,Municipality of Anchorage,Full,Bus,1710144.0,1864094.0
00012,MB,2021,Municipality of Anchorage,Full,Bus,1953114.0,2207629.0
00012,MB,2022,Municipality of Anchorage,Full,Bus,2412726.0,2280229.0
00012,VP,2016,Municipality of Anchorage,Full,Bus,193227.0,1196813.0
00012,VP,2017,Municipality of Anchorage,Full,Bus,201544.0,1396775.0
00012,VP,2018,Municipality of Anchorage,Full,Bus,206330.0,1469214.0
00012,VP,2019,Municipality of Anchorage,Full,Bus,208840.0,1474126.0
00012,VP,2020,Municipality of Anchorage,Full,Bus,146075.0,1273666.0
00012,VP,2021,Municipality of Anchorage,Full,Bus,150954.0,1302578.0
00012,VP,2022,Municipality of Anchorage,Full,Bus,189684.0,1582484.0
00016,CB,2016,City of Longview,Full,Bus,,
00016,CB,2017,City of Longview,Full,Bus,,
00016,CB,2018,City of Longview,Full,Bus,,
00016,CB,2019,City of Longview,Full,Bus,,
00016,CB,2020,City of Longview,Full,Bus,,
00016,CB,2021,City of Longview,Full,Bus,,
00016,CB,2022,City of Longview,Full,Bus,521.0,8571.0
00016,DR,2016,City of Longview,Full,Bus,49893.0,177479.0
00016,DR,2017,City of Longview,Full,Bus,49546.0,184707.0
00016,DR,2018,City of Longview,Full,Bus,52622.0,199135.0
00016,DR,2019,City of Longview,Full,Bus,55867.0,212017.0
00016,DR,2020,City of Longview,Full,Bus,26222.0,107612.0
00016,DR,2021,City of Longview,Full,Bus,26071.0,112913.0
00016,DR,2022,City of Longview,Full,Bus,30214.0,126768.0
00016,MB,2016,City of Longview,Full,Bus,396896.0,365564.0
00016,MB,2017,City of Longview,Full,Bus,377835.0,344310.0
00016,MB,2018,City of Longview,Full,Bus,354317.0,322524.0
00016,MB,2019,City of Longview,Full,Bus,334731.0,299469.0
00016,MB,2020,City of Longview,Full,Bus,204103.0,265192.0
00016,MB,2021,City of Longview,Full,Bus,169320.0,298689.0
00016,MB,2022,City of Longview,Full,Bus,205740.0,347971.0
00016,VP,2016,City of Longview,Full,Bus,310.0,3711.0
00016,VP,2017,City of Longview,Full,Bus,18.0,226.0
00016,VP,2018,City of Longview,Full,Bus,,
00016,VP,2019,City of Longview,Full,Bus,,
00016,VP,2020,City of Longview,Full,Bus,,
00016,VP,2021,City of Longview,Full,Bus,,
00016,VP,2022,City of Longview,Full,Bus,,
00018,DR,2016,Ben Franklin Transit,Full,Bus,503149.0,2765412.0
00018,DR,2017,Ben Franklin Transit,Full,Bus,474627.0,2664372.0
00018,DR,2018,Ben Franklin Transit,Full,Bus,441996.0,2492885.0
00018,DR,2019,Ben Franklin Transit,Full,Bus,377314.0,2220233.0
00018,DR,2020,Ben Franklin Transit,Full,Bus,173303.0,1343277.0
00018,DR,2021,Ben Franklin Transit,Full,Bus,228174.0,1924376.0
00018,DR,2022,Ben Franklin Transit,Full,Bus,371316.0,2677397.0
00018,MB,2016,Ben Franklin Transit,Full,Bus,2419818.0,2161030.0
00018,MB,2017,Ben Franklin Transit,Full,Bus,2184099.0,2245140.0
00018,MB,2018,Ben Franklin Transit,Full,Bus,2032773.0,2558423.0
00018,MB,2019,Ben Franklin Transit,Full,Bus,2096572.0,2822681.0
00018,MB,2020,Ben Franklin Transit,Full,Bus,1218177.0,2770116.0
00018,MB,2021,Ben Franklin Transit,Full,Bus,1415305.0,3205722.0
00018,MB,2022,Ben Franklin Transit,Full,Bus,1781820.0,3456000.0
00018,VP,2016,Ben Franklin Transit,Full,Bus,709319.0,3516347.0
00018,VP,2017,Ben Franklin Transit,Full,Bus,643216.0,3420782.0
00018,VP,2018,Ben Franklin Transit,Full,Bus,646186.0,3470690.0
00018,VP,2019,Ben Franklin Transit,Full,Bus,652803.0,3501626.0
00018,VP,2020,Ben Franklin Transit,Full,Bus,221933.0,1345779.0
00018,VP,2021,Ben Franklin Transit,Full,Bus,153560.0,1129064.0
00018,VP,2022,Ben Franklin Transit,Full,Bus,244427.0,1495493.0
00019,CB,2016,Intercity Transit,Full,Bus,170456.0,543378.0
00019,CB,2017,Intercity Transit,Full,Bus,162560.0,509786.0
00019,CB,2018,Intercity Transit,Full,Bus,167823.0,495010.0
00019,CB,2019,Intercity Transit,Full,Bus,210487.0,521253.0
00019,CB,2020,Intercity Transit,Full,Bus,54639.0,130395.0
00019,CB,2021,Intercity Transit,Full,Bus,33157.0,98391.0
00019,CB,2022,Intercity Transit,Full,Bus,82960.0,219341.0
00019,DR,2016,Intercity Transit,Full,Bus,172852.0,956980.0
00019,DR,2017,Intercity Transit,Full,Bus,175596.0,963497.0
00019,DR,2018,Intercity Transit,Full,Bus,190907.0,989537.0
00019,DR,2019,Intercity Transit,Full,Bus,215834.0,1070663.0
00019,DR,2020,Intercity Transit,Full,Bus,143104.0,1010160.0
00019,DR,2021,Intercity Transit,Full,Bus,115286.0,857985.0
00019,DR,2022,Intercity Transit,Full,Bus,130004.0,821521.0
00019,MB,2016,Intercity Transit,Full,Bus,3943343.0,2341325.0
00019,MB,2017,Intercity Transit,Full,Bus,3761602.0,2332579.0
00019,MB,2018,Intercity Transit,Full,Bus,3595607.0,2381814.0
00019,MB,2019,Intercity Transit,Full,Bus,3819398.0,2710944.0
00019,MB,2020,Intercity Transit,Full,Bus,1851237.0,1515742.0
00019,MB,2021,Intercity Transit,Full,Bus,2287878.0,2342918.0
00019,MB,2022,Intercity Transit,Full,Bus,2885836.0,2511636.0
00019,VP,2016,Intercity Transit,Full,Bus,602430.0,3075894.0
00019,VP,2017,Intercity Transit,Full,Bus,550202.0,2938498.0
00019,VP,2018,Intercity Transit,Full,Bus,520843.0,3023074.0
00019,VP,2019,Intercity Transit,Full,Bus,491090.0,3102203.0
00019,VP,2020,Intercity Transit,Full,Bus,284796.0,1626197.0
00019,VP,2021,Intercity Transit,Full,Bus,178904.0,1435516.0
00019,VP,2022,Intercity Transit,Full,Bus,212856.0,2230425.0
00020,DR,2016,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,290621.0,1277486.0
00020,DR,2017,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,285462.0,1220083.0
00020,DR,2018,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,295412.0,1259142.0
00020,DR,2019,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,308353.0,1386326.0
00020,DR,2020,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,135989.0,839090.0
00020,DR,2021,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,153020.0,974582.0
00020,DR,2022,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,227227.0,1221763.0
00020,FB,2016,Kitsap County Public Transportation Benefit Area Authority,Full,Ferry,487279.0,45025.0
00020,FB,2017,Kitsap County Public Transportation Benefit Area Authority,Full,Ferry,617995.0,72954.0
00020,FB,2018,Kitsap County Public Transportation Benefit Area Authority,Full,Ferry,854729.0,116791.0
00020,FB,2019,Kitsap County Public Transportation Benefit Area Authority,Full,Ferry,1038796.0,168504.0
00020,FB,2020,Kitsap County Public Transportation Benefit Area Authority,Full,Ferry,515659.0,188024.0
00020,FB,2021,Kitsap County Public Transportation Benefit Area Authority,Full,Ferry,562589.0,243989.0
00020,FB,2022,Kitsap County Public Transportation Benefit Area Authority,Full,Ferry,794789.0,264357.0
00020,MB,2016,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,2596174.0,2059850.0
00020,MB,2017,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,2533304.0,2137370.0
00020,MB,2018,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,2510211.0,2178085.0
00020,MB,2019,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,2349407.0,2488331.0
00020,MB,2020,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,1220764.0,2134714.0
00020,MB,2021,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,946001.0,2036360.0
00020,MB,2022,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,1103948.0,2138930.0
00020,VP,2016,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,175920.0,816444.0
00020,VP,2017,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,179833.0,879730.0
00020,VP,2018,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,168402.0,776515.0
00020,VP,2019,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,153657.0,665919.0
00020,VP,2020,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,77466.0,419490.0
00020,VP,2021,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,63723.0,363404.0
00020,VP,2022,Kitsap County Public Transportation Benefit Area Authority,Full,Bus,75487.0,484203.0
00021,DR,2016,Whatcom Transportation Authority,Full,Bus,214566.0,885700.0
00021,DR,2017,Whatcom Transportation Authority,Full,Bus,222441.0,926251.0
00021,DR,2018,Whatcom Transportation Authority,Full,Bus,215708.0,953340.0
00021,DR,2019,Whatcom Transportation Authority,Full,Bus,218996.0,986844.0
00021,DR,2020,Whatcom Transportation Authority,Full,Bus,113482.0,585218.0
00021,DR,2021,Whatcom Transportation Authority,Full,Bus,134308.0,717235.0
00021,DR,2022,Whatcom Transportation Authority,Full,Bus,168956.0,872046.0
00021,MB,2016,Whatcom Transportation Authority,Full,Bus,4701668.0,1831845.0
00021,MB,2017,Whatcom Transportation Authority,Full,Bus,4602021.0,2014058.0
00021,MB,2018,Whatcom Transportation Authority,Full,Bus,4542536.0,2100487.0
00021,MB,2019,Whatcom Transportation Authority,Full,Bus,4451508.0,2123146.0
00021,MB,2020,Whatcom Transportation Authority,Full,Bus,1917385.0,1737011.0
00021,MB,2021,Whatcom Transportation Authority,Full,Bus,1714220.0,1895487.0
00021,MB,2022,Whatcom Transportation Authority,Full,Bus,2913033.0,2133859.0
00021,VP,2016,Whatcom Transportation Authority,Full,Bus,51944.0,443551.0
00021,VP,2017,Whatcom Transportation Authority,Full,Bus,46492.0,396942.0
00021,VP,2018,Whatcom Transportation Authority,Full,Bus,47591.0,406554.0
00021,VP,2019,Whatcom Transportation Authority,Full,Bus,33361.0,238834.0
00021,VP,2020,Whatcom Transportation Authority,Full,Bus,18765.0,156697.0
00021,VP,2021,Whatcom Transportation Authority,Full,Bus,15874.0,119984.0
00021,VP,2022,Whatcom Transportation Authority,Full,Bus,19991.0,115097.0
00023,MG,2016,City of Seattle,Full,Rail,2243329.0,229784.0
00023,MG,2017,City of Seattle,Full,Rail,2129479.0,226133.0
00023,MG,2018,City of Seattle,Full,Rail,2021780.0,209229.0
00023,MG,2019,City of Seattle,Full,Rail,1939224.0,195517.0
00023,MG,2020,City of Seattle,Full,Rail,298349.0,117916.0
00023,MG,2021,City of Seattle,Full,Rail,666872.0,113263.0
00023,MG,2022,City of Seattle,Full,Rail,1633951.0,228303.0
00024,CB,2016,Clark County Public Transportation Benefit Area Authority,Full,Bus,793296.0,796664.0
00024,CB,2017,Clark County Public Transportation Benefit Area Authority,Full,Bus,750355.0,778758.0
00024,CB,2018,Clark County Public Transportation Benefit Area Authority,Full,Bus,,
00024,CB,2019,Clark County Public Transportation Benefit Area Authority,Full,Bus,,
00024,CB,2020,Clark County Public Transportation Benefit Area Authority,Full,Bus,,
00024,CB,2021,Clark County Public Transportation Benefit Area Authority,Full,Bus,,
00024,CB,2022,Clark County Public Transportation Benefit Area Authority,Full,Bus,,
00024,DR,2016,Clark County Public Transportation Benefit Area Authority,Full,Bus,249532.0,1418913.0
00024,DR,2017,Clark County Public Transportation Benefit Area Authority,Full,Bus,245919.0,1436474.0
00024,DR,2018,Clark County Public Transportation Benefit Area Authority,Full,Bus,257655.0,1551236.0
00024,DR,2019,Clark County Public Transportation Benefit Area Authority,Full,Bus,264391.0,1655133.0
00024,DR,2020,Clark County Public Transportation Benefit Area Authority,Full,Bus,112524.0,787854.0
00024,DR,2021,Clark County Public Transportation Benefit Area Authority,Full,Bus,124066.0,934836.0
00024,DR,2022,Clark County Public Transportation Benefit Area Authority,Full,Bus,185296.0,1361528.0
00024,MB,2016,Clark County Public Transportation Benefit Area Authority,Full,Bus,4828803.0,3056620.0
00024,MB,2017,Clark County Public Transportation Benefit Area Authority,Full,Bus,4976515.0,3116105.0
00024,MB,2018,Clark County Public Transportation Benefit Area Authority,Full,Bus,5918875.0,3895673.0
00024,MB,2019,Clark County Public Transportation Benefit Area Authority,Full,Bus,5989797.0,3964173.0
